346.477514	-1.716592	6.866368	4.29148	3.433184	-2.574888	-2.574888	2.574888	4.29148	0	5.149776	2.574888	0	-1.716592	-2.574888	-1.716592	-1.716592	1.716592	-0.858296	-5.149776	2.574888	1.716592	5.149776	-7.724664	0	-2.574888	-0.858296	3.433184	-0.858296	0	1.716592	-3.433184	-3.433184	2.574888	2.574888	-2.574888	-4.29148	-0.858296	0.858296	3.433184	8.58296	4.29148	8.58296	12.87444	9.441256	-3.433184	-4.29148	5.149776	-5.149776	6.866368	-6.866368	6.008072	0	6.008072	2.574888	3.433184	3.433184	-3.433184	-1.716592	3.433184	2.574888
347.239121	0	-2.575854	-6.868944	-6.868944	8.58618	-4.29309	-3.434472	-2.575854	-10.303416	2.575854	5.151708	-1.717236	1.717236	-1.717236	-2.575854	-7.727562	-2.575854	-3.434472	1.717236	-1.717236	-3.434472	-7.727562	-1.717236	1.717236	-4.29309	-7.727562	1.717236	-0.858618	-7.727562	2.575854	-0.858618	0	-9.444798	-8.58618	-5.151708	0.858618	2.575854	7.727562	-6.010326	0	5.151708	1.717236	-3.434472	-2.575854	-0.858618	-8.58618	-1.717236	-2.575854	-3.434472	-1.717236	4.29309	1.717236	-1.717236	-0.858618	-1.717236	-5.151708	3.434472	1.717236	0	-1.717236
348.000689	-3.431372	1.715686	-6.862744	-1.715686	-1.715686	-1.715686	-1.715686	4.289215	-4.289215	-3.431372	-5.147058	0	-3.431372	-0.857843	2.573529	-1.715686	0	-4.289215	-9.436273	-0.857843	-7.720587	-3.431372	-3.431372	-4.289215	-2.573529	1.715686	-5.147058	-0.857843	-1.715686	-9.436273	-5.147058	0.857843	-0.857843	-7.720587	3.431372	-9.436273	-0.857843	-5.147058	-4.289215	-3.431372	-0.857843	-4.289215	-5.147058	-11.151959	-6.004901	-8.57843	0.857843	-1.715686	3.431372	2.573529	-8.57843	-0.857843	0.857843	3.431372	-8.57843	0.857843	-2.573529	-4.289215	1.715686	-11.151959
348.762218	-7.721325	4.289625	0.857925	-4.289625	-1.71585	1.71585	-6.005475	-1.71585	-1.71585	2.573775	-4.289625	1.71585	-3.4317	0	5.14755	-5.14755	-2.573775	-4.289625	1.71585	-0.857925	-1.71585	-5.14755	2.573775	7.721325	3.4317	-5.14755	-6.8634	3.4317	-4.289625	0	-3.4317	2.573775	-6.8634	0.857925	-2.573775	1.71585	1.71585	2.573775	6.8634	0	3.4317	5.14755	-10.2951	3.4317	-1.71585	1.71585	-6.8634	0	-4.289625	-5.14755	0.857925	4.289625	6.8634	-1.71585	0.857925	0.857925	2.573775	6.8634	2.573775	-3.4317
349.52371	0.859243	-3.436972	1.718486	4.296215	2.577729	3.436972	-2.577729	2.577729	8.59243	0	6.873944	2.577729	9.451673	-9.451673	4.296215	0	6.873944	3.436972	3.436972	-3.436972	3.436972	-3.436972	5.155458	0.859243	4.296215	8.59243	10.310916	0	-2.577729	1.718486	5.155458	12.888645	2.577729	7.733187	0	12.888645	10.310916	0	3.436972	3.436972	0.859243	5.155458	-0.859243	6.014701	12.029402	1.718486	8.59243	7.733187	-2.577729	1.718486	7.733187	0	0.859243	2.577729	-3.436972	3.436972	1.718486	13.747888	2.577729	3.436972
350.285162	15.489774	8.60543	1.721086	6.884344	0	10.326516	-0.860543	6.884344	8.60543	18.071403	2.581629	4.302715	6.023801	7.744887	0	6.884344	7.744887	2.581629	0	6.884344	14.629231	1.721086	10.326516	6.023801	11.187059	3.442172	4.302715	5.163258	6.023801	7.744887	11.187059	7.744887	11.187059	2.581629	3.442172	-0.860543	6.884344	6.023801	-0.860543	6.884344	5.163258	0.860543	7.744887	0.860543	0.860543	4.302715	10.326516	7.744887	11.187059	7.744887	6.884344	7.744887	10.326516	4.302715	12.047602	-1.721086	13.768688	-5.163258	16.350317	11.187059
351.046576	-0.862395	-0.862396	0.862396	2.587187	1.724791	-3.449582	-7.76156	9.486351	0.862395	5.174373	2.587187	7.761559	9.486351	-0.862395	0	-0.862395	1.724791	1.724791	2.587187	0.862396	2.587187	3.449582	0.862395	0	8.623955	0.862396	1.724791	1.724791	7.761559	9.486351	-5.174373	-2.587187	-0.862396	9.486351	1.724791	-0.862396	8.623955	9.486351	2.587187	3.449582	10.348746	6.899164	0.862396	2.587187	1.724791	1.724791	3.449582	-0.862396	0.862396	-5.174373	10.348746	3.449582	-4.311978	1.724791	13.798328	6.036769	12.073537	8.623955	7.76156	-2.587187
351.807952	-2.593971	-6.917256	3.458628	-6.917256	0	-7.781913	-1.729314	0	-7.781913	-6.917256	-3.458628	-5.187942	-6.917256	-7.781913	-3.458628	0.864657	0.864657	-10.375884	-3.458628	-3.458628	-1.729314	-7.781913	2.593971	-5.187942	-0.864657	-5.187942	0	-2.593971	-3.458628	-2.593971	-0.864657	-0.864657	-0.864657	-11.240541	-4.323285	-5.187942	-0.864657	-10.375884	-5.187942	-3.458628	-5.187942	-5.187942	0	-1.729314	-4.323285	-4.323285	-2.593971	-1.729314	1.729314	-3.458628	1.729314	-4.323285	-6.917256	8.64657	-3.458628	-6.917256	0.864657	-6.052599	-9.511227	-12.105198
352.569289	3.469122	3.469122	1.734561	9.540086	2.601841	8.672805	4.336403	-2.601841	3.469122	6.070964	2.601841	6.070963	6.070964	-6.938244	4.336403	9.540086	-1.734561	5.203683	6.938244	4.336403	0	8.672805	5.203683	-0.867281	3.469122	4.336403	6.938244	0	13.009207	-0.86728	6.938244	4.336403	0.867281	11.274646	7.805525	4.336403	15.611049	-0.867281	5.203683	4.336403	2.601841	4.336403	6.070964	-1.734561	13.009207	4.336403	4.336403	4.336403	2.601841	4.336403	0.867281	4.336403	10.407366	1.734561	10.407366	4.336403	9.540086	6.070963	8.672805	1.734561
353.330588	-5.220126	-12.180294	-12.180294	-4.350105	0.870021	2.610063	1.740042	1.740042	-0.870021	-7.830189	-2.610063	4.350105	-8.70021	-0.870021	-1.740042	-5.220126	-7.830189	-1.740042	-6.960168	1.740042	1.740042	-0.870021	-10.440252	-1.740042	-6.960168	0.870021	-5.220126	-6.960168	-6.090147	-6.960168	-6.090147	-5.220126	-1.740042	-6.960168	-5.220126	-2.610063	-3.480084	-1.740042	-2.610063	1.740042	-4.350105	-12.180294	-1.740042	-4.350105	0	6.090147	-8.70021	0	-1.740042	-4.350105	-1.740042	-2.610063	-7.830189	-6.960168	0	-1.740042	1.740042	-13.050315	-6.960168	-1.740042
