Laser duration (ns) - Raw	Counts - Raw	Laser duration (ns) - Filtered	Counts - Filtered	
0	19	0	19	
25	15	25	15	
50	19	50	19	
75	13	75	13	
100	22	100	22	
125	20	125	20	
150	27	150	27	
175	15	175	15	
200	32	200	32	
225	439	225	439	
250	1494	250	1494	
275	2251	275	2251	
300	2272	300	2272	
325	2029	325	2029	
350	1914	350	1914	
375	1956	375	1956	
400	1898	400	1898	
425	1801	425	1801	
450	1722	450	1722	
475	1730	475	1730	
500	1600	500	1600	
525	1545	525	1545	
550	1525	550	1525	
575	1514	575	1514	
600	1445	600	1445	
625	1435	625	1435	
650	1321	650	1321	
675	1365	675	1365	
700	1340	700	1340	
725	1295	725	1295	
750	1311	750	1311	
775	1211	775	1211	
800	1151	800	1151	
825	1142	825	1142	
850	1094	850	1094	
875	1120	875	1120	
900	1088	900	1088	
925	1027	925	1027	
950	1005	950	1005	
975	1026	975	1026	
1000	1018	1000	1018	
1025	1012	1025	1012	
1050	907	1050	907	
1075	907	1075	907	
1100	882	1100	882	
1125	884	1125	884	
1150	826	1150	826	
1175	807	1175	807	
1200	876	1200	876	
1225	834	1225	834	
1250	793	1250	793	
1275	772	1275	772	
1300	778	1300	778	
1325	751	1325	751	
1350	785	1350	785	
1375	707	1375	707	
1400	726	1400	726	
1425	652	1425	652	
1450	681	1450	681	
1475	679	1475	679	
1500	662	1500	662	
1525	653	1525	653	
1550	578	1550	578	
1575	624	1575	624	
1600	616	1600	616	
1625	591	1625	591	
1650	587	1650	587	
1675	576	1675	576	
1700	547	1700	547	
1725	538	1725	538	
1750	517	1750	517	
1775	532	1775	532	
1800	512	1800	512	
1825	481	1825	481	
1850	488	1850	488	
1875	527	1875	527	
1900	505	1900	505	
1925	485	1925	485	
1950	462	1950	462	
1975	462	1975	462	
2000	465	2000	465	
2025	426	2025	426	
2050	409	2050	409	
2075	407	2075	407	
2100	389	2100	389	
2125	446	2125	446	
2150	469	2150	469	
2175	415	2175	415	
2200	376	2200	376	
2225	382	2225	382	
2250	398	2250	398	
2275	396	2275	396	
2300	372	2300	372	
2325	377	2325	377	
2350	406	2350	406	
2375	413	2375	413	
2400	383	2400	383	
2425	332	2425	332	
2450	357	2450	357	
2475	328	2475	328	
2500	316	2500	316	
2525	339	2525	339	
2550	314	2550	314	
2575	292	2575	292	
2600	286	2600	286	
2625	295	2625	295	
2650	295	2650	295	
2675	285	2675	285	
2700	298	2700	298	
2725	276	2725	276	
2750	259	2750	259	
2775	310	2775	310	
2800	261	2800	261	
2825	273	2825	273	
2850	254	2850	254	
2875	272	2875	272	
2900	247	2900	247	
2925	223	2925	223	
2950	265	2950	265	
2975	238	2975	238	
3000	207	3000	207	
3025	211	3025	211	
3050	230	3050	230	
3075	248	3075	248	
3100	230	3100	230	
3125	230	3125	230	
3150	206	3150	206	
3175	226	3175	226	
3200	213	3200	213	
3225	188	3225	188	
3250	165	3250	165	
3275	192	3275	192	
3300	192	3300	192	
3325	186	3325	186	
3350	185	3350	185	
3375	200	3375	200	
3400	161	3400	161	
3425	198	3425	198	
3450	209	3450	209	
3475	181	3475	181	
3500	160	3500	160	
3525	142	3525	142	
3550	200	3550	200	
3575	176	3575	176	
3600	159	3600	159	
3625	157	3625	157	
3650	185	3650	185	
3675	184	3675	184	
3700	164	3700	164	
3725	174	3725	174	
3750	156	3750	156	
3775	148	3775	148	
3800	149	3800	149	
3825	128	3825	128	
3850	147	3850	147	
3875	154	3875	154	
3900	155	3900	155	
3925	141	3925	141	
3950	150	3950	150	
3975	136	3975	136	
4000	123	4000	123	
4025	140	4025	140	
4050	137	4050	137	
4075	131	4075	131	
4100	117	4100	117	
4125	140	4125	140	
4150	109	4150	109	
4175	121	4175	121	
4200	122	4200	122	
4225	124	4225	124	
4250	134	4250	134	
4275	102	4275	102	
4300	128	4300	128	
4325	116	4325	116	
4350	135	4350	135	
4375	119	4375	119	
4400	112	4400	112	
4425	113	4425	113	
4450	114	4450	114	
4475	108	4475	108	
4500	97	4500	97	
4525	122	4525	122	
4550	110	4550	110	
4575	101	4575	101	
4600	89	4600	89	
4625	97	4625	97	
4650	107	4650	107	
4675	99	4675	99	
4700	105	4700	105	
4725	96	4725	96	
4750	89	4750	89	
4775	93	4775	93	
4800	96	4800	96	
4825	93	4825	93	
4850	81	4850	81	
4875	90	4875	90	
4900	89	4900	89	
4925	84	4925	84	
4950	106	4950	106	
4975	83	4975	83	
5000	90	5000	90	
5025	76	5025	76	
5050	83	5050	83	
5075	92	5075	92	
5100	71	5100	71	
5125	79	5125	79	
5150	81	5150	81	
5175	97	5175	97	
5200	87	5200	87	
5225	74	5225	74	
5250	71	5250	71	
5275	79	5275	79	
5300	96	5300	96	
5325	78	5325	78	
5350	69	5350	69	
5375	94	5375	94	
5400	68	5400	68	
5425	70	5425	70	
5450	55	5450	55	
5475	75	5475	75	
5500	71	5500	71	
5525	57	5525	57	
5550	60	5550	60	
5575	81	5575	81	
5600	68	5600	68	
5625	60	5625	60	
5650	65	5650	65	
5675	63	5675	63	
5700	57	5700	57	
5725	70	5725	70	
5750	62	5750	62	
5775	64	5775	64	
5800	57	5800	57	
5825	55	5825	55	
5850	65	5850	65	
5875	63	5875	63	
5900	63	5900	63	
5925	57	5925	57	
5950	64	5950	64	
5975	41	5975	41	
6000	58	6000	58	
6025	61	6025	61	
6050	71	6050	71	
6075	53	6075	53	
6100	49	6100	49	
6125	66	6125	66	
6150	49	6150	49	
6175	53	6175	53	
6200	72	6200	72	
6225	57	6225	57	
6250	61	6250	61	
6275	61	6275	61	
6300	38	6300	38	
6325	58	6325	58	
6350	42	6350	42	
6375	64	6375	64	
6400	33	6400	33	
6425	56	6425	56	
6450	39	6450	39	
6475	51	6475	51	
6500	60	6500	60	
6525	55	6525	55	
6550	53	6550	53	
6575	37	6575	37	
6600	50	6600	50	
6625	44	6625	44	
6650	46	6650	46	
6675	48	6675	48	
6700	45	6700	45	
6725	45	6725	45	
6750	40	6750	40	
6775	35	6775	35	
6800	29	6800	29	
6825	42	6825	42	
6850	43	6850	43	
6875	38	6875	38	
6900	43	6900	43	
6925	40	6925	40	
6950	39	6950	39	
6975	47	6975	47	
7000	37	7000	37	
7025	42	7025	42	
7050	36	7050	36	
7075	45	7075	45	
7100	36	7100	36	
7125	25	7125	25	
7150	28	7150	28	
7175	36	7175	36	
7200	42	7200	42	
7225	46	7225	46	
7250	49	7250	49	
7275	38	7275	38	
7300	39	7300	39	
7325	35	7325	35	
7350	39	7350	39	
7375	48	7375	48	
7400	46	7400	46	
7425	42	7425	42	
7450	30	7450	30	
7475	38	7475	38	
7500	49	7500	49	
7525	33	7525	33	
7550	34	7550	34	
7575	38	7575	38	
7600	40	7600	40	
7625	42	7625	42	
7650	37	7650	37	
7675	34	7675	34	
7700	34	7700	34	
7725	30	7725	30	
7750	40	7750	40	
7775	37	7775	37	
7800	25	7800	25	
7825	37	7825	37	
7850	32	7850	32	
7875	34	7875	34	
7900	28	7900	28	
7925	35	7925	35	
7950	42	7950	42	
7975	37	7975	37	
8000	42	8000	42	
8025	25	8025	25	
8050	37	8050	37	
8075	33	8075	33	
8100	33	8100	33	
8125	26	8125	26	
8150	32	8150	32	
8175	27	8175	27	
8200	32	8200	32	
8225	25	8225	25	
8250	22	8250	22	
8275	41	8275	41	
8300	28	8300	28	
8325	28	8325	28	
8350	30	8350	30	
8375	24	8375	24	
8400	25	8400	25	
8425	38	8425	38	
8450	32	8450	32	
8475	34	8475	34	
8500	27	8500	27	
8525	19	8525	19	
8550	25	8550	25	
8575	22	8575	22	
8600	29	8600	29	
8625	36	8625	36	
8650	24	8650	24	
8675	26	8675	26	
8700	18	8700	18	
8725	22	8725	22	
8750	30	8750	30	
8775	28	8775	28	
8800	34	8800	34	
8825	21	8825	21	
8850	27	8850	27	
8875	23	8875	23	
8900	29	8900	29	
8925	36	8925	36	
8950	27	8950	27	
8975	31	8975	31	
9000	32	9000	32	
9025	23	9025	23	
9050	27	9050	27	
9075	25	9075	25	
9100	33	9100	33	
9125	29	9125	29	
9150	22	9150	22	
9175	33	9175	33	
9200	29	9200	29	
9225	30	9225	30	
9250	31	9250	31	
9275	31	9275	31	
9300	39	9300	39	
9325	25	9325	25	
9350	20	9350	20	
9375	23	9375	23	
9400	29	9400	29	
9425	25	9425	25	
9450	31	9450	31	
9475	25	9475	25	
9500	28	9500	28	
9525	22	9525	22	
9550	29	9550	29	
9575	23	9575	23	
9600	30	9600	30	
9625	26	9625	26	
9650	26	9650	26	
9675	25	9675	25	
9700	32	9700	32	
9725	25	9725	25	
9750	21	9750	21	
9775	22	9775	22	
9800	25	9800	25	
9825	25	9825	25	
9850	21	9850	21	
9875	30	9875	30	
9900	28	9900	28	
9925	19	9925	19	
9950	34	9950	34	
9975	31	9975	31	
10000	21	10000	21	
10025	27	10025	27	
10050	30	10050	30	
10075	16	10075	16	
10100	23	10100	23	
10125	30	10125	30	
10150	19	10150	19	
10175	18	10175	18	
10200	22	10200	22	
10225	24	10225	24	
10250	29	10250	29	
10275	26	10275	26	
10300	33	10300	33	
10325	17	10325	17	
10350	21	10350	21	
10375	21	10375	21	
10400	17	10400	17	
10425	26	10425	26	
10450	23	10450	23	
10475	27	10475	27	
10500	21	10500	21	
10525	14	10525	14	
10550	27	10550	27	
10575	24	10575	24	
10600	23	10600	23	
10625	27	10625	27	
10650	22	10650	22	
10675	25	10675	25	
10700	26	10700	26	
10725	29	10725	29	
10750	18	10750	18	
10775	20	10775	20	
10800	19	10800	19	
10825	13	10825	13	
10850	24	10850	24	
10875	16	10875	16	
10900	19	10900	19	
10925	22	10925	22	
10950	18	10950	18	
10975	16	10975	16	
11000	21	11000	21	
11025	24	11025	24	
11050	20	11050	20	
11075	21	11075	21	
11100	22	11100	22	
11125	26	11125	26	
11150	21	11150	21	
11175	26	11175	26	
11200	20	11200	20	
11225	20	11225	20	
11250	23	11250	23	
11275	15	11275	15	
11300	27	11300	27	
11325	16	11325	16	
11350	22	11350	22	
11375	19	11375	19	
11400	26	11400	26	
11425	12	11425	12	
11450	17	11450	17	
11475	21	11475	21	
11500	24	11500	24	
11525	24	11525	24	
11550	21	11550	21	
11575	23	11575	23	
11600	21	11600	21	
11625	26	11625	26	
11650	23	11650	23	
11675	20	11675	20	
11700	28	11700	28	
11725	25	11725	25	
11750	17	11750	17	
11775	21	11775	21	
11800	26	11800	26	
11825	32	11825	32	
11850	22	11850	22	
11875	32	11875	32	
11900	27	11900	27	
11925	17	11925	17	
11950	19	11950	19	
11975	28	11975	28	
12000	19	12000	19	
12025	18	12025	18	
12050	14	12050	14	
12075	23	12075	23	
12100	15	12100	15	
12125	20	12125	20	
12150	24	12150	24	
12175	20	12175	20	
12200	12	12200	12	
12225	24	12225	24	
12250	20	12250	20	
12275	19	12275	19	
12300	25	12300	25	
12325	23	12325	23	
12350	26	12350	26	
12375	27	12375	27	
12400	18	12400	18	
12425	21	12425	21	
12450	19	12450	19	
12475	19	12475	19	
12500	18	12500	18	
12525	22	12525	22	
12550	21	12550	21	
12575	18	12575	18	
12600	18	12600	18	
12625	17	12625	17	
12650	16	12650	16	
12675	14	12675	14	
12700	13	12700	13	
12725	24	12725	24	
12750	11	12750	11	
12775	18	12775	18	
12800	17	12800	17	
12825	21	12825	21	
12850	20	12850	20	
12875	25	12875	25	
12900	21	12900	21	
12925	19	12925	19	
12950	20	12950	20	
12975	19	12975	19	
13000	19	13000	19	
13025	27	13025	27	
13050	27	13050	27	
13075	16	13075	16	
13100	18	13100	18	
13125	21	13125	21	
13150	21	13150	21	
13175	21	13175	21	
13200	17	13200	17	
13225	22	13225	22	
13250	16	13250	16	
13275	25	13275	25	
13300	15	13300	15	
13325	24	13325	24	
13350	36	13350	36	
13375	13	13375	13	
13400	20	13400	20	
13425	24	13425	24	
13450	20	13450	20	
13475	23	13475	23	
13500	17	13500	17	
13525	14	13525	14	
13550	14	13550	14	
13575	22	13575	22	
13600	17	13600	17	
13625	21	13625	21	
13650	20	13650	20	
13675	20	13675	20	
13700	25	13700	25	
13725	19	13725	19	
13750	22	13750	22	
13775	22	13775	22	
13800	27	13800	27	
13825	18	13825	18	
13850	16	13850	16	
13875	17	13875	17	
13900	21	13900	21	
13925	22	13925	22	
13950	17	13950	17	
13975	24	13975	24	
14000	26	14000	26	
14025	31	14025	31	
14050	26	14050	26	
14075	17	14075	17	
14100	26	14100	26	
14125	18	14125	18	
14150	22	14150	22	
14175	20	14175	20	
14200	11	14200	11	
14225	17	14225	17	
14250	20	14250	20	
14275	18	14275	18	
14300	24	14300	24	
14325	22	14325	22	
14350	16	14350	16	
14375	18	14375	18	
14400	22	14400	22	
14425	26	14425	26	
14450	21	14450	21	
14475	19	14475	19	
14500	23	14500	23	
14525	13	14525	13	
14550	27	14550	27	
14575	22	14575	22	
14600	17	14600	17	
14625	25	14625	25	
14650	21	14650	21	
14675	15	14675	15	
14700	27	14700	27	
14725	24	14725	24	
14750	17	14750	17	
14775	20	14775	20	
14800	23	14800	23	
14825	21	14825	21	
14850	21	14850	21	
14875	20	14875	20	
14900	18	14900	18	
14925	15	14925	15	
14950	22	14950	22	
14975	27	14975	27	
15000	22	15000	22	
15025	14	15025	14	
15050	15	15050	15	
15075	17	15075	17	
