Laser duration (ns) - Raw	Counts - Raw	Laser duration (ns) - Filtered	Counts - Filtered	
0	4	0	4	
25	4	25	4	
50	3	50	3	
75	1	75	1	
100	0	100	0	
125	2	125	2	
150	3	150	3	
175	4	175	4	
200	184	200	184	
225	4358	225	4358	
250	14229	250	14229	
275	20638	275	20638	
300	19817	300	19817	
325	18494	325	18494	
350	17443	350	17443	
375	17006	375	17006	
400	16108	400	16108	
425	15494	425	15494	
450	14673	450	14673	
475	14194	475	14194	
500	13832	500	13832	
525	13423	525	13423	
550	12879	550	12879	
575	12569	575	12569	
600	12233	600	12233	
625	11871	625	11871	
650	11439	650	11439	
675	11211	675	11211	
700	11048	700	11048	
725	10659	725	10659	
750	10299	750	10299	
775	10194	775	10194	
800	9878	800	9878	
825	9665	825	9665	
850	9373	850	9373	
875	9130	875	9130	
900	8909	900	8909	
925	8598	925	8598	
950	8317	950	8317	
975	8341	975	8341	
1000	8217	1000	8217	
1025	7961	1025	7961	
1050	7636	1050	7636	
1075	7460	1075	7460	
1100	7384	1100	7384	
1125	7297	1125	7297	
1150	7215	1150	7215	
1175	7033	1175	7033	
1200	6723	1200	6723	
1225	6635	1225	6635	
1250	6439	1250	6439	
1275	6357	1275	6357	
1300	6284	1300	6284	
1325	6126	1325	6126	
1350	5946	1350	5946	
1375	5831	1375	5831	
1400	5738	1400	5738	
1425	5665	1425	5665	
1450	5534	1450	5534	
1475	5500	1475	5500	
1500	5234	1500	5234	
1525	5274	1525	5274	
1550	5232	1550	5232	
1575	5018	1575	5018	
1600	4899	1600	4899	
1625	4822	1625	4822	
1650	4850	1650	4850	
1675	4666	1675	4666	
1700	4610	1700	4610	
1725	4533	1725	4533	
1750	4408	1750	4408	
1775	4335	1775	4335	
1800	4212	1800	4212	
1825	4168	1825	4168	
1850	4173	1850	4173	
1875	3973	1875	3973	
1900	3978	1900	3978	
1925	3848	1925	3848	
1950	3827	1950	3827	
1975	3752	1975	3752	
2000	3725	2000	3725	
2025	3703	2025	3703	
2050	3586	2050	3586	
2075	3462	2075	3462	
2100	3364	2100	3364	
2125	3399	2125	3399	
2150	3379	2150	3379	
2175	3219	2175	3219	
2200	3194	2200	3194	
2225	3120	2225	3120	
2250	3084	2250	3084	
2275	3044	2275	3044	
2300	3046	2300	3046	
2325	2847	2325	2847	
2350	2985	2350	2985	
2375	2855	2375	2855	
2400	2687	2400	2687	
2425	2789	2425	2789	
2450	2611	2450	2611	
2475	2663	2475	2663	
2500	2598	2500	2598	
2525	2535	2525	2535	
2550	2556	2550	2556	
2575	2469	2575	2469	
2600	2443	2600	2443	
2625	2361	2625	2361	
2650	2381	2650	2381	
2675	2240	2675	2240	
2700	2369	2700	2369	
2725	2201	2725	2201	
2750	2169	2750	2169	
2775	2221	2775	2221	
2800	2137	2800	2137	
2825	2036	2825	2036	
2850	2088	2850	2088	
2875	2021	2875	2021	
2900	1940	2900	1940	
2925	1968	2925	1968	
2950	1867	2950	1867	
2975	1906	2975	1906	
3000	1873	3000	1873	
3025	1800	3025	1800	
3050	1864	3050	1864	
3075	1783	3075	1783	
3100	1661	3100	1661	
3125	1760	3125	1760	
3150	1735	3150	1735	
3175	1683	3175	1683	
3200	1667	3200	1667	
3225	1617	3225	1617	
3250	1717	3250	1717	
3275	1577	3275	1577	
3300	1492	3300	1492	
3325	1465	3325	1465	
3350	1482	3350	1482	
3375	1460	3375	1460	
3400	1412	3400	1412	
3425	1408	3425	1408	
3450	1435	3450	1435	
3475	1381	3475	1381	
3500	1339	3500	1339	
3525	1325	3525	1325	
3550	1291	3550	1291	
3575	1335	3575	1335	
3600	1243	3600	1243	
3625	1239	3625	1239	
3650	1277	3650	1277	
3675	1252	3675	1252	
3700	1243	3700	1243	
3725	1191	3725	1191	
3750	1205	3750	1205	
3775	1150	3775	1150	
3800	1146	3800	1146	
3825	1134	3825	1134	
3850	1090	3850	1090	
3875	1068	3875	1068	
3900	1050	3900	1050	
3925	1104	3925	1104	
3950	1071	3950	1071	
3975	992	3975	992	
4000	1046	4000	1046	
4025	994	4025	994	
4050	984	4050	984	
4075	907	4075	907	
4100	895	4100	895	
4125	935	4125	935	
4150	945	4150	945	
4175	910	4175	910	
4200	830	4200	830	
4225	860	4225	860	
4250	893	4250	893	
4275	884	4275	884	
4300	807	4300	807	
4325	837	4325	837	
4350	810	4350	810	
4375	848	4375	848	
4400	759	4400	759	
4425	792	4425	792	
4450	806	4450	806	
4475	794	4475	794	
4500	782	4500	782	
4525	782	4525	782	
4550	745	4550	745	
4575	704	4575	704	
4600	762	4600	762	
4625	761	4625	761	
4650	682	4650	682	
4675	677	4675	677	
4700	654	4700	654	
