Laser duration (ns) - Raw	Counts - Raw	Laser duration (ns) - Filtered	Counts - Filtered	
0	2	0	2	
25	1	25	1	
50	1	50	1	
75	2	75	2	
100	2	100	2	
125	2	125	2	
150	2	150	2	
175	2	175	2	
200	39	200	39	
225	857	225	857	
250	2825	250	2825	
275	4673	275	4673	
300	4458	300	4458	
325	4225	325	4225	
350	4084	350	4084	
375	3831	375	3831	
400	3690	400	3690	
425	3453	425	3453	
450	3295	450	3295	
475	3260	475	3260	
500	3198	500	3198	
525	3049	525	3049	
550	3047	550	3047	
575	2872	575	2872	
600	2835	600	2835	
625	2859	625	2859	
650	2634	650	2634	
675	2583	675	2583	
700	2567	700	2567	
725	2469	725	2469	
750	2397	750	2397	
775	2315	775	2315	
800	2246	800	2246	
825	2214	825	2214	
850	2124	850	2124	
875	2102	875	2102	
900	2058	900	2058	
925	1930	925	1930	
950	1952	950	1952	
975	1876	975	1876	
1000	1821	1000	1821	
1025	1828	1025	1828	
1050	1793	1050	1793	
1075	1727	1075	1727	
1100	1748	1100	1748	
1125	1673	1125	1673	
1150	1689	1150	1689	
1175	1546	1175	1546	
1200	1547	1200	1547	
1225	1505	1225	1505	
1250	1464	1250	1464	
1275	1454	1275	1454	
1300	1449	1300	1449	
1325	1437	1325	1437	
1350	1465	1350	1465	
1375	1280	1375	1280	
1400	1356	1400	1356	
1425	1327	1425	1327	
1450	1265	1450	1265	
1475	1341	1475	1341	
1500	1218	1500	1218	
1525	1210	1525	1210	
1550	1158	1550	1158	
1575	1118	1575	1118	
1600	1075	1600	1075	
1625	1221	1625	1221	
1650	1136	1650	1136	
1675	1074	1675	1074	
1700	1094	1700	1094	
1725	1026	1725	1026	
1750	1009	1750	1009	
1775	968	1775	968	
1800	1052	1800	1052	
1825	999	1825	999	
1850	996	1850	996	
1875	911	1875	911	
1900	900	1900	900	
1925	918	1925	918	
1950	898	1950	898	
1975	841	1975	841	
2000	830	2000	830	
2025	830	2025	830	
2050	773	2050	773	
2075	743	2075	743	
2100	794	2100	794	
2125	786	2125	786	
2150	815	2150	815	
2175	745	2175	745	
2200	777	2200	777	
2225	709	2225	709	
2250	710	2250	710	
2275	728	2275	728	
2300	670	2300	670	
2325	718	2325	718	
2350	688	2350	688	
2375	635	2375	635	
2400	602	2400	602	
2425	686	2425	686	
2450	652	2450	652	
2475	651	2475	651	
2500	624	2500	624	
2525	618	2525	618	
2550	569	2550	569	
2575	577	2575	577	
2600	587	2600	587	
2625	555	2625	555	
2650	578	2650	578	
2675	536	2675	536	
2700	523	2700	523	
2725	514	2725	514	
2750	523	2750	523	
2775	471	2775	471	
2800	493	2800	493	
2825	478	2825	478	
2850	475	2850	475	
2875	495	2875	495	
2900	464	2900	464	
2925	460	2925	460	
2950	456	2950	456	
2975	428	2975	428	
3000	418	3000	418	
3025	423	3025	423	
3050	440	3050	440	
3075	370	3075	370	
3100	409	3100	409	
3125	417	3125	417	
3150	385	3150	385	
3175	412	3175	412	
3200	390	3200	390	
3225	377	3225	377	
3250	350	3250	350	
3275	341	3275	341	
3300	370	3300	370	
3325	337	3325	337	
3350	315	3350	315	
3375	325	3375	325	
3400	353	3400	353	
3425	346	3425	346	
3450	338	3450	338	
3475	328	3475	328	
3500	290	3500	290	
3525	294	3525	294	
3550	292	3550	292	
3575	283	3575	283	
3600	279	3600	279	
3625	312	3625	312	
3650	247	3650	247	
3675	251	3675	251	
3700	284	3700	284	
3725	285	3725	285	
3750	289	3750	289	
3775	263	3775	263	
3800	256	3800	256	
3825	274	3825	274	
3850	252	3850	252	
3875	257	3875	257	
3900	227	3900	227	
3925	250	3925	250	
3950	257	3950	257	
3975	224	3975	224	
4000	256	4000	256	
4025	226	4025	226	
4050	208	4050	208	
4075	221	4075	221	
4100	213	4100	213	
4125	227	4125	227	
4150	218	4150	218	
4175	234	4175	234	
4200	218	4200	218	
4225	210	4225	210	
4250	218	4250	218	
4275	210	4275	210	
4300	215	4300	215	
4325	190	4325	190	
4350	168	4350	168	
4375	183	4375	183	
4400	179	4400	179	
4425	194	4425	194	
4450	165	4450	165	
4475	179	4475	179	
4500	175	4500	175	
4525	171	4525	171	
4550	160	4550	160	
4575	152	4575	152	
4600	166	4600	166	
4625	158	4625	158	
4650	154	4650	154	
4675	156	4675	156	
4700	161	4700	161	
4725	151	4725	151	
4750	142	4750	142	
4775	163	4775	163	
4800	154	4800	154	
4825	142	4825	142	
4850	150	4850	150	
4875	140	4875	140	
4900	150	4900	150	
4925	155	4925	155	
4950	121	4950	121	
4975	124	4975	124	
5000	118	5000	118	
5025	130	5025	130	
5050	117	5050	117	
5075	118	5075	118	
5100	108	5100	108	
5125	133	5125	133	
5150	112	5150	112	
5175	109	5175	109	
5200	112	5200	112	
5225	111	5225	111	
5250	120	5250	120	
5275	116	5275	116	
5300	99	5300	99	
5325	115	5325	115	
5350	118	5350	118	
5375	104	5375	104	
5400	101	5400	101	
5425	91	5425	91	
5450	95	5450	95	
5475	92	5475	92	
5500	99	5500	99	
5525	97	5525	97	
5550	101	5550	101	
5575	90	5575	90	
5600	74	5600	74	
5625	101	5625	101	
5650	97	5650	97	
5675	91	5675	91	
5700	98	5700	98	
5725	80	5725	80	
5750	74	5750	74	
5775	96	5775	96	
5800	85	5800	85	
5825	85	5825	85	
5850	83	5850	83	
5875	74	5875	74	
5900	87	5900	87	
5925	68	5925	68	
5950	103	5950	103	
5975	72	5975	72	
6000	66	6000	66	
6025	82	6025	82	
6050	67	6050	67	
6075	62	6075	62	
6100	67	6100	67	
6125	83	6125	83	
6150	83	6150	83	
6175	65	6175	65	
6200	73	6200	73	
6225	70	6225	70	
6250	70	6250	70	
6275	55	6275	55	
6300	65	6300	65	
6325	73	6325	73	
6350	67	6350	67	
6375	55	6375	55	
6400	80	6400	80	
6425	67	6425	67	
6450	57	6450	57	
6475	64	6475	64	
6500	57	6500	57	
6525	63	6525	63	
6550	60	6550	60	
6575	66	6575	66	
6600	49	6600	49	
6625	57	6625	57	
6650	58	6650	58	
6675	55	6675	55	
6700	57	6700	57	
6725	60	6725	60	
6750	46	6750	46	
6775	57	6775	57	
6800	52	6800	52	
6825	51	6825	51	
6850	58	6850	58	
6875	35	6875	35	
6900	39	6900	39	
6925	49	6925	49	
6950	43	6950	43	
6975	42	6975	42	
7000	36	7000	36	
7025	44	7025	44	
7050	32	7050	32	
7075	49	7075	49	
7100	41	7100	41	
7125	25	7125	25	
7150	49	7150	49	
7175	49	7175	49	
7200	51	7200	51	
7225	36	7225	36	
7250	34	7250	34	
7275	45	7275	45	
7300	45	7300	45	
7325	35	7325	35	
7350	42	7350	42	
7375	37	7375	37	
7400	35	7400	35	
7425	41	7425	41	
7450	41	7450	41	
7475	35	7475	35	
7500	38	7500	38	
7525	27	7525	27	
7550	36	7550	36	
7575	32	7575	32	
7600	34	7600	34	
7625	22	7625	22	
7650	29	7650	29	
7675	45	7675	45	
7700	33	7700	33	
7725	25	7725	25	
7750	35	7750	35	
7775	37	7775	37	
7800	33	7800	33	
7825	29	7825	29	
7850	24	7850	24	
7875	39	7875	39	
7900	23	7900	23	
7925	28	7925	28	
7950	28	7950	28	
7975	32	7975	32	
8000	25	8000	25	
8025	26	8025	26	
8050	18	8050	18	
8075	30	8075	30	
8100	26	8100	26	
8125	23	8125	23	
8150	24	8150	24	
8175	23	8175	23	
8200	31	8200	31	
8225	25	8225	25	
8250	23	8250	23	
8275	30	8275	30	
8300	18	8300	18	
8325	20	8325	20	
8350	24	8350	24	
8375	30	8375	30	
8400	24	8400	24	
8425	18	8425	18	
8450	30	8450	30	
8475	30	8475	30	
8500	27	8500	27	
8525	16	8525	16	
8550	26	8550	26	
8575	17	8575	17	
8600	17	8600	17	
8625	14	8625	14	
8650	29	8650	29	
8675	19	8675	19	
8700	24	8700	24	
8725	19	8725	19	
8750	25	8750	25	
8775	26	8775	26	
8800	13	8800	13	
8825	20	8825	20	
8850	15	8850	15	
8875	13	8875	13	
8900	21	8900	21	
8925	15	8925	15	
8950	20	8950	20	
8975	16	8975	16	
9000	17	9000	17	
9025	16	9025	16	
9050	22	9050	22	
9075	7	9075	7	
9100	21	9100	21	
9125	18	9125	18	
9150	24	9150	24	
9175	19	9175	19	
9200	8	9200	8	
9225	21	9225	21	
9250	19	9250	19	
9275	10	9275	10	
9300	14	9300	14	
9325	15	9325	15	
9350	11	9350	11	
9375	16	9375	16	
9400	22	9400	22	
9425	11	9425	11	
9450	24	9450	24	
9475	13	9475	13	
9500	21	9500	21	
9525	16	9525	16	
9550	14	9550	14	
9575	6	9575	6	
9600	14	9600	14	
9625	12	9625	12	
9650	15	9650	15	
9675	13	9675	13	
9700	13	9700	13	
9725	24	9725	24	
9750	6	9750	6	
9775	17	9775	17	
9800	16	9800	16	
9825	14	9825	14	
9850	17	9850	17	
9875	14	9875	14	
9900	17	9900	17	
9925	10	9925	10	
9950	17	9950	17	
9975	12	9975	12	
10000	9	10000	9	
10025	11	10025	11	
10050	10	10050	10	
10075	14	10075	14	
10100	14	10100	14	
10125	9	10125	9	
10150	13	10150	13	
10175	13	10175	13	
10200	13	10200	13	
10225	12	10225	12	
10250	9	10250	9	
10275	9	10275	9	
10300	10	10300	10	
10325	14	10325	14	
10350	4	10350	4	
10375	13	10375	13	
10400	4	10400	4	
10425	18	10425	18	
10450	13	10450	13	
10475	13	10475	13	
10500	6	10500	6	
10525	12	10525	12	
10550	10	10550	10	
10575	7	10575	7	
10600	9	10600	9	
10625	7	10625	7	
10650	6	10650	6	
10675	12	10675	12	
10700	8	10700	8	
10725	4	10725	4	
10750	10	10750	10	
10775	8	10775	8	
10800	7	10800	7	
10825	11	10825	11	
10850	12	10850	12	
10875	11	10875	11	
10900	12	10900	12	
10925	11	10925	11	
10950	12	10950	12	
10975	11	10975	11	
11000	11	11000	11	
11025	7	11025	7	
11050	6	11050	6	
11075	6	11075	6	
11100	9	11100	9	
11125	3	11125	3	
11150	7	11150	7	
11175	12	11175	12	
11200	5	11200	5	
11225	9	11225	9	
11250	4	11250	4	
11275	10	11275	10	
11300	5	11300	5	
11325	10	11325	10	
11350	4	11350	4	
11375	9	11375	9	
11400	6	11400	6	
11425	7	11425	7	
11450	8	11450	8	
11475	10	11475	10	
11500	5	11500	5	
11525	6	11525	6	
11550	5	11550	5	
11575	9	11575	9	
11600	7	11600	7	
11625	6	11625	6	
11650	7	11650	7	
11675	8	11675	8	
11700	7	11700	7	
11725	6	11725	6	
11750	10	11750	10	
11775	4	11775	4	
11800	4	11800	4	
11825	9	11825	9	
11850	5	11850	5	
11875	7	11875	7	
11900	8	11900	8	
11925	5	11925	5	
11950	7	11950	7	
11975	8	11975	8	
12000	4	12000	4	
12025	8	12025	8	
12050	7	12050	7	
12075	4	12075	4	
12100	8	12100	8	
12125	8	12125	8	
12150	5	12150	5	
12175	9	12175	9	
12200	4	12200	4	
12225	9	12225	9	
12250	6	12250	6	
12275	10	12275	10	
12300	5	12300	5	
12325	7	12325	7	
12350	5	12350	5	
12375	5	12375	5	
12400	5	12400	5	
12425	4	12425	4	
12450	2	12450	2	
12475	9	12475	9	
12500	4	12500	4	
12525	7	12525	7	
12550	3	12550	3	
12575	4	12575	4	
12600	3	12600	3	
12625	2	12625	2	
12650	3	12650	3	
12675	6	12675	6	
