Laser duration (ns) - Raw	Counts - Raw	Laser duration (ns) - Filtered	Counts - Filtered	
0	3	0	3	
25	1	25	1	
50	5	50	5	
75	1	75	1	
100	1	100	1	
125	4	125	4	
150	7	150	7	
175	3	175	3	
200	11	200	11	
225	286	225	286	
250	1141	250	1141	
275	1996	275	1996	
300	2878	300	2878	
325	3468	325	3468	
350	4227	350	4227	
375	4878	375	4878	
400	5329	400	5329	
425	5725	425	5725	
450	6455	450	6455	
475	6839	475	6839	
500	7283	500	7283	
525	7651	525	7651	
550	8016	550	8016	
575	8581	575	8581	
600	8797	600	8797	
625	9375	625	9375	
650	9447	650	9447	
675	10163	675	10163	
700	10328	700	10328	
725	10376	725	10376	
750	10735	750	10735	
775	11027	775	11027	
800	11454	800	11454	
825	11450	825	11450	
850	11875	850	11875	
875	11930	875	11930	
900	12345	900	12345	
925	12552	925	12552	
950	12725	950	12725	
975	12957	975	12957	
1000	13072	1000	13072	
1025	13236	1025	13236	
1050	13557	1050	13557	
1075	13696	1075	13696	
1100	13899	1100	13899	
1125	13926	1125	13926	
1150	14164	1150	14164	
1175	14267	1175	14267	
1200	14476	1200	14476	
1225	14645	1225	14645	
1250	14661	1250	14661	
1275	14976	1275	14976	
1300	14986	1300	14986	
1325	15084	1325	15084	
1350	15352	1350	15352	
1375	15329	1375	15329	
1400	15367	1400	15367	
1425	15714	1425	15714	
1450	16001	1450	16001	
1475	15785	1475	15785	
1500	16138	1500	16138	
1525	16287	1525	16287	
1550	16392	1550	16392	
1575	16208	1575	16208	
1600	16607	1600	16607	
1625	16356	1625	16356	
1650	16612	1650	16612	
1675	16697	1675	16697	
1700	16685	1700	16685	
1725	16735	1725	16735	
1750	17065	1750	17065	
1775	17061	1775	17061	
1800	17073	1800	17073	
1825	17200	1825	17200	
1850	17194	1850	17194	
1875	17259	1875	17259	
1900	17490	1900	17490	
1925	17243	1925	17243	
1950	17540	1950	17540	
1975	17749	1975	17749	
2000	17611	2000	17611	
2025	17562	2025	17562	
2050	17876	2050	17876	
2075	17824	2075	17824	
2100	17881	2100	17881	
2125	17761	2125	17761	
2150	18322	2150	18322	
2175	17987	2175	17987	
2200	18087	2200	18087	
2225	18304	2225	18304	
2250	17943	2250	17943	
2275	18142	2275	18142	
2300	17992	2300	17992	
2325	18274	2325	18274	
2350	18115	2350	18115	
2375	18538	2375	18538	
2400	18570	2400	18570	
2425	18278	2425	18278	
2450	18490	2450	18490	
2475	18635	2475	18635	
2500	18611	2500	18611	
2525	18725	2525	18725	
2550	18641	2550	18641	
2575	18856	2575	18856	
2600	18788	2600	18788	
2625	19017	2625	19017	
2650	19016	2650	19016	
2675	18958	2675	18958	
2700	18913	2700	18913	
2725	18991	2725	18991	
2750	18727	2750	18727	
2775	18886	2775	18886	
2800	18850	2800	18850	
2825	19309	2825	19309	
2850	19299	2850	19299	
2875	19147	2875	19147	
2900	18980	2900	18980	
2925	19220	2925	19220	
2950	19150	2950	19150	
2975	19322	2975	19322	
3000	18971	3000	18971	
3025	19153	3025	19153	
3050	19455	3050	19455	
3075	19251	3075	19251	
3100	19650	3100	19650	
3125	19512	3125	19512	
3150	19534	3150	19534	
3175	19514	3175	19514	
3200	19563	3200	19563	
3225	19400	3225	19400	
3250	19153	3250	19153	
3275	19805	3275	19805	
3300	19437	3300	19437	
3325	19502	3325	19502	
3350	19606	3350	19606	
3375	19290	3375	19290	
3400	19819	3400	19819	
3425	19678	3425	19678	
3450	19498	3450	19498	
3475	19602	3475	19602	
3500	19797	3500	19797	
3525	19551	3525	19551	
3550	19804	3550	19804	
3575	19775	3575	19775	
3600	19925	3600	19925	
3625	19735	3625	19735	
3650	19968	3650	19968	
3675	20027	3675	20027	
3700	19891	3700	19891	
3725	19831	3725	19831	
3750	19841	3750	19841	
3775	19830	3775	19830	
3800	19835	3800	19835	
3825	19893	3825	19893	
3850	20045	3850	20045	
3875	19859	3875	19859	
3900	19871	3900	19871	
3925	19976	3925	19976	
3950	19643	3950	19643	
3975	19633	3975	19633	
4000	20064	4000	20064	
4025	20275	4025	20275	
4050	20040	4050	20040	
4075	20027	4075	20027	
4100	19846	4100	19846	
4125	19872	4125	19872	
4150	20102	4150	20102	
4175	19667	4175	19667	
4200	19834	4200	19834	
4225	20352	4225	20352	
4250	19961	4250	19961	
4275	20158	4275	20158	
4300	20132	4300	20132	
4325	20044	4325	20044	
4350	20077	4350	20077	
4375	20185	4375	20185	
4400	20189	4400	20189	
4425	20205	4425	20205	
4450	20046	4450	20046	
4475	20224	4475	20224	
4500	20127	4500	20127	
4525	19982	4525	19982	
4550	20232	4550	20232	
4575	20229	4575	20229	
4600	20225	4600	20225	
4625	20181	4625	20181	
4650	20189	4650	20189	
4675	20039	4675	20039	
4700	20342	4700	20342	
4725	20108	4725	20108	
4750	20240	4750	20240	
4775	20241	4775	20241	
4800	20233	4800	20233	
4825	20350	4825	20350	
4850	20497	4850	20497	
4875	20327	4875	20327	
4900	20219	4900	20219	
4925	20456	4925	20456	
4950	20240	4950	20240	
4975	20276	4975	20276	
5000	20708	5000	20708	
5025	20087	5025	20087	
5050	20254	5050	20254	
5075	20536	5075	20536	
5100	20287	5100	20287	
5125	20367	5125	20367	
5150	20147	5150	20147	
5175	20132	5175	20132	
5200	20201	5200	20201	
5225	20108	5225	20108	
5250	20433	5250	20433	
5275	20218	5275	20218	
5300	20581	5300	20581	
5325	20297	5325	20297	
5350	20487	5350	20487	
5375	20408	5375	20408	
