Laser duration (ns) - Raw	Counts - Raw	Laser duration (ns) - Filtered	Counts - Filtered	
0	2	0	2	
25	6	25	6	
50	2	50	2	
75	4	75	4	
100	3	100	3	
125	2	125	2	
150	5	150	5	
175	7	175	7	
200	11	200	11	
225	219	225	219	
250	774	250	774	
275	1369	275	1369	
300	1937	300	1937	
325	2334	325	2334	
350	2864	350	2864	
375	3292	375	3292	
400	3797	400	3797	
425	4066	425	4066	
450	4580	450	4580	
475	4845	475	4845	
500	5217	500	5217	
525	5434	525	5434	
550	5910	550	5910	
575	6156	575	6156	
600	6539	600	6539	
625	6728	625	6728	
650	7116	650	7116	
675	7378	675	7378	
700	7575	700	7575	
725	7896	725	7896	
750	8148	750	8148	
775	8409	775	8409	
800	8521	800	8521	
825	8892	825	8892	
850	9190	850	9190	
875	9213	875	9213	
900	9448	900	9448	
925	9723	925	9723	
950	9861	950	9861	
975	10228	975	10228	
1000	10241	1000	10241	
1025	10419	1025	10419	
1050	10514	1050	10514	
1075	10757	1075	10757	
1100	11096	1100	11096	
1125	10973	1125	10973	
1150	11243	1150	11243	
1175	11239	1175	11239	
1200	11461	1200	11461	
1225	11596	1225	11596	
1250	11732	1250	11732	
1275	11931	1275	11931	
1300	11917	1300	11917	
1325	12170	1325	12170	
1350	12165	1350	12165	
1375	12564	1375	12564	
1400	12460	1400	12460	
1425	12852	1425	12852	
1450	12844	1450	12844	
1475	12856	1475	12856	
1500	13032	1500	13032	
1525	13141	1525	13141	
1550	13146	1550	13146	
1575	13207	1575	13207	
1600	13423	1600	13423	
1625	13429	1625	13429	
1650	13864	1650	13864	
1675	13718	1675	13718	
1700	13672	1700	13672	
1725	13940	1725	13940	
1750	13947	1750	13947	
1775	14083	1775	14083	
1800	14147	1800	14147	
1825	14068	1825	14068	
1850	14318	1850	14318	
1875	14307	1875	14307	
1900	14437	1900	14437	
1925	14338	1925	14338	
1950	14479	1950	14479	
1975	14722	1975	14722	
2000	14461	2000	14461	
2025	14614	2025	14614	
2050	14793	2050	14793	
2075	14860	2075	14860	
2100	14959	2100	14959	
2125	14997	2125	14997	
2150	15226	2150	15226	
2175	15256	2175	15256	
2200	14875	2200	14875	
2225	15019	2225	15019	
2250	15107	2250	15107	
2275	15330	2275	15330	
2300	15446	2300	15446	
2325	15385	2325	15385	
2350	15564	2350	15564	
2375	15455	2375	15455	
2400	15391	2400	15391	
2425	15613	2425	15613	
2450	15630	2450	15630	
2475	15607	2475	15607	
2500	15749	2500	15749	
2525	15702	2525	15702	
2550	15758	2550	15758	
2575	15941	2575	15941	
2600	15976	2600	15976	
2625	16141	2625	16141	
2650	16045	2650	16045	
