Laser duration (ns) - Raw	Counts - Raw	Laser duration (ns) - Filtered	Counts - Filtered	
0	14	0	14	
25	10	25	10	
50	19	50	19	
75	16	75	16	
100	13	100	13	
125	15	125	15	
150	11	150	11	
175	18	175	18	
200	19	200	19	
225	114	225	114	
250	455	250	455	
275	785	275	785	
300	1193	300	1193	
325	1443	325	1443	
350	1797	350	1797	
375	2090	375	2090	
400	2373	400	2373	
425	2687	425	2687	
450	2773	450	2773	
475	3077	475	3077	
500	3310	500	3310	
525	3621	525	3621	
550	3896	550	3896	
575	4127	575	4127	
600	4259	600	4259	
625	4491	625	4491	
650	4759	650	4759	
675	5037	675	5037	
700	4983	700	4983	
725	5349	725	5349	
750	5430	750	5430	
775	5607	775	5607	
800	5954	800	5954	
825	6084	825	6084	
850	6178	850	6178	
875	6386	875	6386	
900	6632	900	6632	
925	6688	925	6688	
950	6715	950	6715	
975	6950	975	6950	
1000	6885	1000	6885	
1025	7192	1025	7192	
1050	7424	1050	7424	
1075	7521	1075	7521	
1100	7783	1100	7783	
1125	7856	1125	7856	
1150	8025	1150	8025	
1175	8065	1175	8065	
1200	8247	1200	8247	
1225	8286	1225	8286	
1250	8381	1250	8381	
1275	8747	1275	8747	
1300	8742	1300	8742	
1325	8791	1325	8791	
1350	8970	1350	8970	
1375	9096	1375	9096	
1400	9346	1400	9346	
1425	9351	1425	9351	
1450	9336	1450	9336	
1475	9618	1475	9618	
1500	9414	1500	9414	
1525	9574	1525	9574	
1550	9812	1550	9812	
1575	9933	1575	9933	
1600	10100	1600	10100	
1625	10173	1625	10173	
1650	10045	1650	10045	
1675	10030	1675	10030	
1700	10366	1700	10366	
1725	10351	1725	10351	
1750	10515	1750	10515	
1775	10525	1775	10525	
1800	10611	1800	10611	
1825	10624	1825	10624	
1850	10804	1850	10804	
1875	10923	1875	10923	
1900	10886	1900	10886	
1925	11028	1925	11028	
1950	11001	1950	11001	
1975	11112	1975	11112	
2000	11036	2000	11036	
2025	11110	2025	11110	
2050	11285	2050	11285	
2075	11551	2075	11551	
2100	11423	2100	11423	
2125	11715	2125	11715	
2150	11548	2150	11548	
2175	11437	2175	11437	
2200	11691	2200	11691	
2225	12060	2225	12060	
2250	12203	2250	12203	
2275	11665	2275	11665	
2300	11973	2300	11973	
2325	11994	2325	11994	
2350	12066	2350	12066	
2375	12214	2375	12214	
2400	11894	2400	11894	
2425	12076	2425	12076	
2450	12270	2450	12270	
2475	12300	2475	12300	
2500	12432	2500	12432	
2525	12118	2525	12118	
2550	12444	2550	12444	
2575	12590	2575	12590	
2600	12615	2600	12615	
2625	12706	2625	12706	
2650	12605	2650	12605	
2675	12892	2675	12892	
2700	12673	2700	12673	
2725	12774	2725	12774	
2750	12957	2750	12957	
2775	13070	2775	13070	
2800	12906	2800	12906	
2825	12927	2825	12927	
2850	13069	2850	13069	
2875	12964	2875	12964	
2900	13111	2900	13111	
2925	13084	2925	13084	
2950	12999	2950	12999	
2975	13187	2975	13187	
3000	13128	3000	13128	
3025	13160	3025	13160	
3050	13400	3050	13400	
3075	13334	3075	13334	
3100	13416	3100	13416	
3125	13360	3125	13360	
3150	13503	3150	13503	
3175	13480	3175	13480	
3200	13536	3200	13536	
3225	13458	3225	13458	
3250	13640	3250	13640	
3275	13516	3275	13516	
3300	13464	3300	13464	
3325	13497	3325	13497	
3350	13832	3350	13832	
3375	13587	3375	13587	
3400	13721	3400	13721	
3425	13713	3425	13713	
3450	13669	3450	13669	
3475	13888	3475	13888	
3500	13629	3500	13629	
3525	13809	3525	13809	
3550	13874	3550	13874	
3575	14016	3575	14016	
3600	13879	3600	13879	
3625	14107	3625	14107	
3650	14077	3650	14077	
3675	14110	3675	14110	
3700	13960	3700	13960	
3725	13994	3725	13994	
3750	14001	3750	14001	
3775	14045	3775	14045	
3800	14098	3800	14098	
3825	14157	3825	14157	
3850	13982	3850	13982	
3875	14314	3875	14314	
3900	14251	3900	14251	
3925	14117	3925	14117	
3950	14478	3950	14478	
3975	14377	3975	14377	
4000	14241	4000	14241	
4025	14213	4025	14213	
4050	14244	4050	14244	
4075	14408	4075	14408	
4100	14298	4100	14298	
4125	14442	4125	14442	
4150	14369	4150	14369	
4175	14421	4175	14421	
4200	14502	4200	14502	
4225	14403	4225	14403	
4250	14398	4250	14398	
4275	14333	4275	14333	
4300	14463	4300	14463	
4325	14518	4325	14518	
4350	14506	4350	14506	
4375	14514	4375	14514	
4400	14513	4400	14513	
4425	14649	4425	14649	
4450	14486	4450	14486	
4475	14564	4475	14564	
4500	14650	4500	14650	
4525	14545	4525	14545	
4550	14542	4550	14542	
4575	14661	4575	14661	
4600	14817	4600	14817	
4625	14935	4625	14935	
4650	14729	4650	14729	
4675	14899	4675	14899	
4700	14920	4700	14920	
4725	14695	4725	14695	
4750	14753	4750	14753	
4775	14681	4775	14681	
4800	14632	4800	14632	
4825	14737	4825	14737	
4850	14891	4850	14891	
4875	14564	4875	14564	
4900	14714	4900	14714	
4925	14862	4925	14862	
4950	14919	4950	14919	
4975	14963	4975	14963	
5000	14709	5000	14709	
5025	14978	5025	14978	
5050	14836	5050	14836	
5075	15089	5075	15089	
5100	14950	5100	14950	
5125	14984	5125	14984	
5150	14786	5150	14786	
5175	15036	5175	15036	
5200	14971	5200	14971	
5225	14668	5225	14668	
5250	14976	5250	14976	
5275	14925	5275	14925	
5300	15040	5300	15040	
5325	14898	5325	14898	
5350	15097	5350	15097	
5375	14936	5375	14936	
5400	15017	5400	15017	
5425	15084	5425	15084	
5450	14779	5450	14779	
5475	15041	5475	15041	
5500	15241	5500	15241	
5525	15278	5525	15278	
5550	15092	5550	15092	
5575	14847	5575	14847	
5600	14917	5600	14917	
5625	14800	5625	14800	
5650	15054	5650	15054	
5675	15076	5675	15076	
5700	15252	5700	15252	
5725	15277	5725	15277	
5750	15152	5750	15152	
5775	15392	5775	15392	
5800	15035	5800	15035	
5825	14894	5825	14894	
5850	15112	5850	15112	
5875	15216	5875	15216	
5900	15129	5900	15129	
5925	15111	5925	15111	
5950	15326	5950	15326	
5975	15266	5975	15266	
6000	15395	6000	15395	
6025	15134	6025	15134	
6050	15188	6050	15188	
6075	15501	6075	15501	
6100	15354	6100	15354	
6125	15094	6125	15094	
6150	15163	6150	15163	
6175	15258	6175	15258	
6200	15222	6200	15222	
6225	15316	6225	15316	
6250	15412	6250	15412	
6275	15200	6275	15200	
6300	15179	6300	15179	
6325	15120	6325	15120	
6350	15141	6350	15141	
6375	15307	6375	15307	
6400	15587	6400	15587	
6425	15226	6425	15226	
6450	15303	6450	15303	
6475	15322	6475	15322	
6500	15178	6500	15178	
6525	15241	6525	15241	
6550	15379	6550	15379	
6575	15393	6575	15393	
6600	15363	6600	15363	
6625	15395	6625	15395	
6650	15311	6650	15311	
6675	15395	6675	15395	
6700	15196	6700	15196	
6725	15171	6725	15171	
6750	15173	6750	15173	
6775	15277	6775	15277	
6800	15331	6800	15331	
6825	15233	6825	15233	
6850	15094	6850	15094	
6875	15315	6875	15315	
6900	15399	6900	15399	
6925	15394	6925	15394	
6950	15326	6950	15326	
6975	15210	6975	15210	
7000	15269	7000	15269	
7025	15091	7025	15091	
7050	15466	7050	15466	
7075	15483	7075	15483	
7100	15509	7100	15509	
7125	15438	7125	15438	
7150	15418	7150	15418	
7175	15146	7175	15146	
7200	15526	7200	15526	
7225	15409	7225	15409	
7250	15590	7250	15590	
7275	15323	7275	15323	
7300	15190	7300	15190	
7325	15444	7325	15444	
7350	15664	7350	15664	
7375	15326	7375	15326	
7400	15496	7400	15496	
7425	15341	7425	15341	
7450	15449	7450	15449	
7475	15499	7475	15499	
7500	15424	7500	15424	
7525	15399	7525	15399	
7550	15241	7550	15241	
7575	15459	7575	15459	
7600	15477	7600	15477	
7625	15424	7625	15424	
7650	15511	7650	15511	
7675	15376	7675	15376	
7700	15417	7700	15417	
7725	15425	7725	15425	
7750	15356	7750	15356	
7775	15329	7775	15329	
7800	15471	7800	15471	
7825	15685	7825	15685	
7850	15461	7850	15461	
7875	15540	7875	15540	
7900	15511	7900	15511	
7925	15477	7925	15477	
7950	15345	7950	15345	
7975	15303	7975	15303	
8000	15410	8000	15410	
8025	15583	8025	15583	
8050	15395	8050	15395	
8075	15597	8075	15597	
8100	15307	8100	15307	
8125	15605	8125	15605	
8150	15593	8150	15593	
8175	15711	8175	15711	
8200	15302	8200	15302	
8225	15463	8225	15463	
8250	15305	8250	15305	
8275	15441	8275	15441	
8300	15567	8300	15567	
8325	15573	8325	15573	
8350	15421	8350	15421	
8375	15405	8375	15405	
8400	15470	8400	15470	
8425	15304	8425	15304	
8450	15668	8450	15668	
8475	15441	8475	15441	
8500	15504	8500	15504	
8525	15431	8525	15431	
8550	15386	8550	15386	
8575	15593	8575	15593	
8600	15678	8600	15678	
8625	15461	8625	15461	
8650	15535	8650	15535	
8675	15530	8675	15530	
8700	15431	8700	15431	
8725	15464	8725	15464	
8750	15461	8750	15461	
8775	15590	8775	15590	
8800	15560	8800	15560	
8825	15593	8825	15593	
8850	15558	8850	15558	
8875	15475	8875	15475	
8900	15418	8900	15418	
8925	15417	8925	15417	
8950	15659	8950	15659	
8975	15565	8975	15565	
9000	15454	9000	15454	
9025	15700	9025	15700	
9050	15517	9050	15517	
9075	15374	9075	15374	
9100	15663	9100	15663	
9125	15529	9125	15529	
9150	15619	9150	15619	
9175	15678	9175	15678	
9200	15513	9200	15513	
9225	15294	9225	15294	
9250	15528	9250	15528	
9275	15256	9275	15256	
9300	15508	9300	15508	
9325	15507	9325	15507	
9350	15711	9350	15711	
9375	15529	9375	15529	
9400	15587	9400	15587	
9425	15829	9425	15829	
9450	15601	9450	15601	
9475	15535	9475	15535	
9500	15373	9500	15373	
9525	15660	9525	15660	
9550	15505	9550	15505	
9575	15645	9575	15645	
9600	15755	9600	15755	
9625	15708	9625	15708	
9650	15591	9650	15591	
9675	15775	9675	15775	
9700	15459	9700	15459	
9725	15565	9725	15565	
9750	15693	9750	15693	
9775	15556	9775	15556	
9800	15526	9800	15526	
9825	15594	9825	15594	
9850	15486	9850	15486	
9875	15511	9875	15511	
9900	15642	9900	15642	
9925	15486	9925	15486	
9950	15580	9950	15580	
9975	15659	9975	15659	
10000	15550	10000	15550	
10025	15635	10025	15635	
10050	15728	10050	15728	
10075	15369	10075	15369	
10100	15425	10100	15425	
10125	15701	10125	15701	
10150	15363	10150	15363	
10175	15513	10175	15513	
10200	15499	10200	15499	
10225	15520	10225	15520	
10250	15614	10250	15614	
10275	15375	10275	15375	
10300	15729	10300	15729	
10325	15582	10325	15582	
10350	15646	10350	15646	
10375	15460	10375	15460	
10400	15820	10400	15820	
10425	15628	10425	15628	
10450	15539	10450	15539	
10475	15601	10475	15601	
10500	15671	10500	15671	
10525	15677	10525	15677	
10550	15654	10550	15654	
10575	15786	10575	15786	
10600	15722	10600	15722	
10625	15529	10625	15529	
10650	15948	10650	15948	
10675	15754	10675	15754	
10700	15397	10700	15397	
10725	15592	10725	15592	
10750	15576	10750	15576	
10775	15517	10775	15517	
10800	15459	10800	15459	
10825	15509	10825	15509	
10850	15613	10850	15613	
10875	15725	10875	15725	
10900	15489	10900	15489	
10925	15739	10925	15739	
10950	15522	10950	15522	
10975	15597	10975	15597	
11000	15391	11000	15391	
11025	15662	11025	15662	
11050	15749	11050	15749	
11075	15591	11075	15591	
11100	15545	11100	15545	
11125	15579	11125	15579	
11150	15606	11150	15606	
11175	15708	11175	15708	
11200	15667	11200	15667	
11225	15587	11225	15587	
11250	15647	11250	15647	
11275	15653	11275	15653	
11300	15834	11300	15834	
11325	15443	11325	15443	
11350	15688	11350	15688	
11375	15586	11375	15586	
11400	15771	11400	15771	
11425	15764	11425	15764	
11450	15739	11450	15739	
11475	15673	11475	15673	
11500	15858	11500	15858	
11525	15645	11525	15645	
11550	15728	11550	15728	
11575	15819	11575	15819	
11600	15725	11600	15725	
11625	15582	11625	15582	
11650	15593	11650	15593	
11675	15673	11675	15673	
11700	15762	11700	15762	
11725	15557	11725	15557	
11750	15708	11750	15708	
11775	15645	11775	15645	
11800	15607	11800	15607	
11825	15560	11825	15560	
11850	15572	11850	15572	
11875	15751	11875	15751	
11900	15443	11900	15443	
11925	15518	11925	15518	
11950	15575	11950	15575	
11975	15689	11975	15689	
12000	15845	12000	15845	
12025	15411	12025	15411	
12050	15956	12050	15956	
12075	15947	12075	15947	
12100	15608	12100	15608	
12125	15825	12125	15825	
12150	15461	12150	15461	
12175	15778	12175	15778	
12200	15704	12200	15704	
12225	15577	12225	15577	
12250	15610	12250	15610	
12275	15579	12275	15579	
12300	15578	12300	15578	
12325	15837	12325	15837	
12350	15368	12350	15368	
12375	15769	12375	15769	
12400	15604	12400	15604	
12425	15595	12425	15595	
12450	15465	12450	15465	
12475	15254	12475	15254	
12500	15673	12500	15673	
12525	15609	12525	15609	
12550	15650	12550	15650	
12575	15597	12575	15597	
12600	15811	12600	15811	
12625	15579	12625	15579	
12650	15682	12650	15682	
12675	15777	12675	15777	
12700	15788	12700	15788	
12725	15801	12725	15801	
12750	15633	12750	15633	
12775	15677	12775	15677	
12800	15708	12800	15708	
12825	15402	12825	15402	
12850	15569	12850	15569	
12875	15484	12875	15484	
12900	15738	12900	15738	
12925	15563	12925	15563	
12950	15707	12950	15707	
12975	15606	12975	15606	
13000	15570	13000	15570	
13025	15825	13025	15825	
13050	15603	13050	15603	
13075	15709	13075	15709	
13100	15692	13100	15692	
13125	15791	13125	15791	
13150	15770	13150	15770	
13175	15680	13175	15680	
13200	15240	13200	15240	
13225	15813	13225	15813	
13250	15941	13250	15941	
13275	15637	13275	15637	
13300	15673	13300	15673	
13325	15815	13325	15815	
13350	15389	13350	15389	
13375	15514	13375	15514	
13400	15584	13400	15584	
13425	15616	13425	15616	
13450	15872	13450	15872	
13475	15745	13475	15745	
13500	15699	13500	15699	
13525	15713	13525	15713	
13550	15536	13550	15536	
13575	15666	13575	15666	
13600	15796	13600	15796	
13625	15535	13625	15535	
13650	15487	13650	15487	
13675	15541	13675	15541	
13700	15624	13700	15624	
13725	15803	13725	15803	
13750	15607	13750	15607	
13775	15682	13775	15682	
13800	15682	13800	15682	
13825	15830	13825	15830	
13850	15623	13850	15623	
13875	15708	13875	15708	
13900	15931	13900	15931	
13925	15709	13925	15709	
13950	15823	13950	15823	
13975	15561	13975	15561	
14000	15726	14000	15726	
14025	15634	14025	15634	
14050	15657	14050	15657	
14075	15717	14075	15717	
14100	15738	14100	15738	
14125	15789	14125	15789	
14150	15542	14150	15542	
14175	15397	14175	15397	
14200	15786	14200	15786	
14225	15815	14225	15815	
14250	15716	14250	15716	
14275	15690	14275	15690	
14300	15617	14300	15617	
14325	15890	14325	15890	
14350	15691	14350	15691	
14375	15691	14375	15691	
14400	15848	14400	15848	
14425	15574	14425	15574	
14450	15560	14450	15560	
14475	15475	14475	15475	
14500	15512	14500	15512	
14525	15706	14525	15706	
14550	15765	14550	15765	
14575	15663	14575	15663	
14600	15501	14600	15501	
14625	15772	14625	15772	
14650	15444	14650	15444	
14675	15592	14675	15592	
14700	15425	14700	15425	
