Laser duration (ns) - Raw	Counts - Raw	Laser duration (ns) - Filtered	Counts - Filtered	
0	0	0	0	
25	3	25	3	
50	2	50	2	
75	3	75	3	
100	0	100	0	
125	5	125	5	
150	1	150	1	
175	2	175	2	
200	55	200	55	
225	1268	225	1268	
250	4024	250	4024	
275	5863	275	5863	
300	7204	300	7204	
325	8140	325	8140	
350	8963	350	8963	
375	9877	375	9877	
400	10508	400	10508	
425	11117	425	11117	
450	11587	450	11587	
475	11823	475	11823	
500	12464	500	12464	
525	12944	525	12944	
550	12882	550	12882	
575	13331	575	13331	
600	13585	600	13585	
625	13910	625	13910	
650	14348	650	14348	
675	14724	675	14724	
700	14753	700	14753	
725	15189	725	15189	
750	15212	750	15212	
775	15470	775	15470	
800	15842	800	15842	
825	15830	825	15830	
850	15932	850	15932	
875	16340	875	16340	
900	16506	900	16506	
925	16578	925	16578	
950	16905	950	16905	
975	16784	975	16784	
1000	16956	1000	16956	
1025	17082	1025	17082	
1050	17047	1050	17047	
1075	17439	1075	17439	
1100	17356	1100	17356	
1125	17810	1125	17810	
1150	17717	1150	17717	
1175	17824	1175	17824	
1200	17920	1200	17920	
1225	18277	1225	18277	
1250	18045	1250	18045	
1275	17923	1275	17923	
1300	18341	1300	18341	
1325	18293	1325	18293	
1350	18498	1350	18498	
1375	18516	1375	18516	
1400	18825	1400	18825	
1425	18963	1425	18963	
1450	18553	1450	18553	
1475	18770	1475	18770	
1500	18998	1500	18998	
1525	18982	1525	18982	
1550	19030	1550	19030	
1575	19407	1575	19407	
1600	19294	1600	19294	
1625	19064	1625	19064	
1650	19208	1650	19208	
1675	19272	1675	19272	
1700	19645	1700	19645	
1725	19435	1725	19435	
1750	19617	1750	19617	
1775	19482	1775	19482	
1800	19736	1800	19736	
1825	19749	1825	19749	
1850	19936	1850	19936	
1875	19638	1875	19638	
1900	19859	1900	19859	
1925	19807	1925	19807	
1950	19888	1950	19888	
1975	20129	1975	20129	
2000	19861	2000	19861	
2025	20009	2025	20009	
2050	20032	2050	20032	
2075	20078	2075	20078	
2100	20192	2100	20192	
2125	20283	2125	20283	
2150	20208	2150	20208	
2175	20376	2175	20376	
2200	20361	2200	20361	
2225	20274	2225	20274	
2250	20492	2250	20492	
2275	20343	2275	20343	
2300	20615	2300	20615	
2325	20805	2325	20805	
2350	20256	2350	20256	
2375	20710	2375	20710	
2400	20452	2400	20452	
2425	20644	2425	20644	
2450	20856	2450	20856	
2475	20794	2475	20794	
2500	20677	2500	20677	
2525	20675	2525	20675	
2550	20779	2550	20779	
2575	20574	2575	20574	
2600	20792	2600	20792	
2625	20513	2625	20513	
2650	20910	2650	20910	
2675	20984	2675	20984	
2700	20751	2700	20751	
2725	20632	2725	20632	
2750	20985	2750	20985	
2775	20867	2775	20867	
2800	21129	2800	21129	
2825	20699	2825	20699	
2850	21022	2850	21022	
2875	20922	2875	20922	
2900	21011	2900	21011	
2925	21054	2925	21054	
2950	21084	2950	21084	
2975	21026	2975	21026	
3000	21022	3000	21022	
3025	21076	3025	21076	
3050	21050	3050	21050	
3075	21338	3075	21338	
3100	21340	3100	21340	
3125	20924	3125	20924	
3150	21188	3150	21188	
3175	21152	3175	21152	
3200	21013	3200	21013	
3225	21275	3225	21275	
3250	21361	3250	21361	
3275	21403	3275	21403	
3300	21260	3300	21260	
3325	21295	3325	21295	
3350	21320	3350	21320	
3375	21232	3375	21232	
3400	21303	3400	21303	
3425	21163	3425	21163	
3450	21438	3450	21438	
3475	21209	3475	21209	
3500	21248	3500	21248	
3525	21228	3525	21228	
3550	21506	3550	21506	
3575	21439	3575	21439	
3600	21418	3600	21418	
3625	21584	3625	21584	
3650	21473	3650	21473	
3675	21632	3675	21632	
3700	21355	3700	21355	
3725	21518	3725	21518	
3750	21546	3750	21546	
3775	21410	3775	21410	
3800	21528	3800	21528	
3825	21606	3825	21606	
3850	21480	3850	21480	
3875	21380	3875	21380	
3900	21563	3900	21563	
3925	21489	3925	21489	
3950	21579	3950	21579	
3975	21440	3975	21440	
4000	21445	4000	21445	
4025	21576	4025	21576	
4050	21405	4050	21405	
4075	21546	4075	21546	
4100	21481	4100	21481	
4125	21517	4125	21517	
4150	21650	4150	21650	
4175	21475	4175	21475	
4200	21444	4200	21444	
4225	21419	4225	21419	
4250	21567	4250	21567	
4275	21483	4275	21483	
4300	21674	4300	21674	
4325	21662	4325	21662	
4350	21831	4350	21831	
4375	21620	4375	21620	
4400	21711	4400	21711	
4425	21718	4425	21718	
4450	21627	4450	21627	
4475	21518	4475	21518	
4500	21555	4500	21555	
4525	21558	4525	21558	
4550	21652	4550	21652	
4575	21484	4575	21484	
4600	21806	4600	21806	
4625	21412	4625	21412	
4650	21519	4650	21519	
4675	21838	4675	21838	
4700	21821	4700	21821	
4725	21682	4725	21682	
4750	21706	4750	21706	
4775	21899	4775	21899	
4800	21750	4800	21750	
4825	21856	4825	21856	
4850	21616	4850	21616	
4875	21984	4875	21984	
4900	21378	4900	21378	
4925	21484	4925	21484	
4950	21827	4950	21827	
4975	21679	4975	21679	
5000	21669	5000	21669	
5025	21633	5025	21633	
5050	21527	5050	21527	
5075	21876	5075	21876	
5100	21709	5100	21709	
5125	21931	5125	21931	
5150	21901	5150	21901	
5175	21876	5175	21876	
5200	21751	5200	21751	
5225	21845	5225	21845	
5250	21589	5250	21589	
5275	21946	5275	21946	
5300	21845	5300	21845	
5325	21567	5325	21567	
5350	21548	5350	21548	
5375	21939	5375	21939	
5400	21623	5400	21623	
5425	21987	5425	21987	
5450	22107	5450	22107	
5475	21689	5475	21689	
5500	21926	5500	21926	
5525	21645	5525	21645	
5550	21840	5550	21840	
5575	22077	5575	22077	
5600	21747	5600	21747	
5625	21561	5625	21561	
5650	21847	5650	21847	
5675	22115	5675	22115	
5700	21978	5700	21978	
5725	21866	5725	21866	
5750	21709	5750	21709	
5775	22056	5775	22056	
5800	21890	5800	21890	
5825	21938	5825	21938	
5850	22026	5850	22026	
5875	21757	5875	21757	
5900	21772	5900	21772	
5925	21960	5925	21960	
5950	21916	5950	21916	
5975	21575	5975	21575	
6000	21767	6000	21767	
6025	21754	6025	21754	
6050	21908	6050	21908	
6075	21775	6075	21775	
6100	22110	6100	22110	
6125	22002	6125	22002	
6150	21990	6150	21990	
6175	21559	6175	21559	
6200	21828	6200	21828	
6225	21776	6225	21776	
6250	22128	6250	22128	
6275	21832	6275	21832	
6300	21741	6300	21741	
6325	21639	6325	21639	
6350	21783	6350	21783	
6375	21699	6375	21699	
6400	21833	6400	21833	
6425	21952	6425	21952	
6450	21899	6450	21899	
6475	21711	6475	21711	
6500	21863	6500	21863	
6525	21733	6525	21733	
6550	22195	6550	22195	
6575	21838	6575	21838	
6600	21732	6600	21732	
6625	21895	6625	21895	
6650	21874	6650	21874	
6675	21941	6675	21941	
6700	21785	6700	21785	
6725	21721	6725	21721	
6750	21892	6750	21892	
6775	21903	6775	21903	
6800	21786	6800	21786	
6825	22055	6825	22055	
6850	21843	6850	21843	
6875	21977	6875	21977	
6900	21689	6900	21689	
6925	21856	6925	21856	
6950	21985	6950	21985	
6975	21712	6975	21712	
7000	21789	7000	21789	
7025	21905	7025	21905	
7050	22132	7050	22132	
7075	21748	7075	21748	
7100	21896	7100	21896	
7125	21756	7125	21756	
7150	21796	7150	21796	
7175	21765	7175	21765	
7200	21847	7200	21847	
7225	21899	7225	21899	
7250	21733	7250	21733	
7275	21902	7275	21902	
7300	21842	7300	21842	
7325	21822	7325	21822	
7350	22088	7350	22088	
7375	21703	7375	21703	
7400	21763	7400	21763	
7425	22009	7425	22009	
7450	21987	7450	21987	
7475	21910	7475	21910	
7500	21727	7500	21727	
7525	21793	7525	21793	
7550	21783	7550	21783	
7575	21846	7575	21846	
7600	21948	7600	21948	
7625	21909	7625	21909	
7650	21822	7650	21822	
7675	21892	7675	21892	
7700	22202	7700	22202	
7725	21670	7725	21670	
7750	21807	7750	21807	
7775	21917	7775	21917	
7800	22065	7800	22065	
7825	21759	7825	21759	
7850	21934	7850	21934	
7875	21738	7875	21738	
7900	21819	7900	21819	
7925	22033	7925	22033	
7950	22126	7950	22126	
7975	21771	7975	21771	
8000	21706	8000	21706	
8025	21847	8025	21847	
8050	21615	8050	21615	
8075	22043	8075	22043	
8100	21574	8100	21574	
8125	21815	8125	21815	
8150	22073	8150	22073	
8175	21860	8175	21860	
8200	21753	8200	21753	
8225	21890	8225	21890	
8250	21726	8250	21726	
8275	21983	8275	21983	
8300	21991	8300	21991	
8325	21633	8325	21633	
8350	21755	8350	21755	
8375	22047	8375	22047	
8400	21815	8400	21815	
8425	21769	8425	21769	
8450	21986	8450	21986	
8475	21862	8475	21862	
8500	21515	8500	21515	
8525	21638	8525	21638	
8550	21921	8550	21921	
8575	21790	8575	21790	
8600	22033	8600	22033	
8625	21972	8625	21972	
8650	21853	8650	21853	
8675	21591	8675	21591	
8700	21905	8700	21905	
8725	21953	8725	21953	
8750	21580	8750	21580	
8775	21858	8775	21858	
8800	21767	8800	21767	
8825	21848	8825	21848	
8850	21725	8850	21725	
8875	21777	8875	21777	
8900	22010	8900	22010	
8925	21813	8925	21813	
8950	21728	8950	21728	
8975	21901	8975	21901	
9000	21877	9000	21877	
9025	21764	9025	21764	
9050	21840	9050	21840	
9075	22112	9075	22112	
9100	21788	9100	21788	
9125	22074	9125	22074	
9150	21872	9150	21872	
9175	21924	9175	21924	
9200	21891	9200	21891	
9225	21972	9225	21972	
9250	21732	9250	21732	
9275	21958	9275	21958	
9300	21855	9300	21855	
9325	21880	9325	21880	
9350	21947	9350	21947	
9375	21891	9375	21891	
9400	21732	9400	21732	
9425	21830	9425	21830	
9450	21923	9450	21923	
9475	21968	9475	21968	
9500	21671	9500	21671	
9525	21997	9525	21997	
9550	22111	9550	22111	
9575	21777	9575	21777	
9600	21765	9600	21765	
9625	21941	9625	21941	
9650	21868	9650	21868	
9675	21921	9675	21921	
9700	21921	9700	21921	
9725	21792	9725	21792	
9750	21752	9750	21752	
9775	21900	9775	21900	
9800	21845	9800	21845	
9825	22005	9825	22005	
9850	21916	9850	21916	
9875	22030	9875	22030	
9900	21784	9900	21784	
9925	21878	9925	21878	
9950	21974	9950	21974	
9975	22038	9975	22038	
10000	22044	10000	22044	
10025	21885	10025	21885	
10050	21669	10050	21669	
10075	21702	10075	21702	
10100	22022	10100	22022	
10125	21982	10125	21982	
10150	21720	10150	21720	
10175	21720	10175	21720	
10200	21724	10200	21724	
10225	22077	10225	22077	
10250	21649	10250	21649	
10275	21656	10275	21656	
10300	22056	10300	22056	
10325	21980	10325	21980	
10350	21940	10350	21940	
10375	21625	10375	21625	
10400	21764	10400	21764	
10425	22046	10425	22046	
10450	21963	10450	21963	
10475	21900	10475	21900	
10500	21860	10500	21860	
10525	21786	10525	21786	
10550	22073	10550	22073	
10575	21718	10575	21718	
10600	21925	10600	21925	
10625	21803	10625	21803	
10650	21801	10650	21801	
10675	21893	10675	21893	
10700	21943	10700	21943	
10725	21514	10725	21514	
10750	21702	10750	21702	
10775	21774	10775	21774	
10800	21790	10800	21790	
10825	21539	10825	21539	
10850	22075	10850	22075	
10875	21581	10875	21581	
10900	21804	10900	21804	
10925	21679	10925	21679	
10950	21805	10950	21805	
10975	22001	10975	22001	
11000	21813	11000	21813	
11025	21652	11025	21652	
11050	21710	11050	21710	
11075	22084	11075	22084	
11100	21912	11100	21912	
11125	22049	11125	22049	
11150	21673	11150	21673	
11175	21801	11175	21801	
11200	21695	11200	21695	
11225	21746	11225	21746	
11250	21735	11250	21735	
11275	21859	11275	21859	
11300	21914	11300	21914	
11325	21785	11325	21785	
11350	21600	11350	21600	
11375	21944	11375	21944	
11400	21786	11400	21786	
11425	21615	11425	21615	
11450	21683	11450	21683	
11475	21691	11475	21691	
11500	21825	11500	21825	
11525	21833	11525	21833	
11550	21939	11550	21939	
11575	21987	11575	21987	
11600	21855	11600	21855	
11625	21853	11625	21853	
11650	21944	11650	21944	
11675	21846	11675	21846	
11700	21942	11700	21942	
11725	21590	11725	21590	
11750	21586	11750	21586	
11775	21903	11775	21903	
11800	21658	11800	21658	
11825	22215	11825	22215	
11850	21818	11850	21818	
11875	21899	11875	21899	
11900	22034	11900	22034	
11925	21846	11925	21846	
11950	21887	11950	21887	
11975	21801	11975	21801	
12000	21850	12000	21850	
12025	21777	12025	21777	
12050	21954	12050	21954	
12075	21902	12075	21902	
12100	21670	12100	21670	
12125	21787	12125	21787	
12150	22158	12150	22158	
12175	21742	12175	21742	
12200	21836	12200	21836	
12225	21841	12225	21841	
12250	21499	12250	21499	
12275	21494	12275	21494	
12300	21733	12300	21733	
12325	21803	12325	21803	
12350	21689	12350	21689	
12375	21799	12375	21799	
12400	21930	12400	21930	
12425	21984	12425	21984	
12450	21788	12450	21788	
12475	21972	12475	21972	
12500	21755	12500	21755	
12525	21746	12525	21746	
12550	21940	12550	21940	
12575	21710	12575	21710	
12600	21853	12600	21853	
12625	21861	12625	21861	
12650	21572	12650	21572	
12675	21826	12675	21826	
12700	21762	12700	21762	
12725	21825	12725	21825	
12750	21815	12750	21815	
12775	21674	12775	21674	
12800	21862	12800	21862	
12825	21877	12825	21877	
12850	21917	12850	21917	
12875	21505	12875	21505	
12900	21929	12900	21929	
12925	21938	12925	21938	
12950	21740	12950	21740	
12975	21860	12975	21860	
13000	21680	13000	21680	
13025	21996	13025	21996	
13050	21440	13050	21440	
